City,Location,Price,Bedrooms,Baths,Area
Islamabad,"G-13,  Islamabad, Islamabad",58000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",59000000,6,7,2250
Islamabad,"Bahria Enclave,  Bahria Town, Islamabad",115000000,5,5,4500
Islamabad,"Constitution Avenue,  Islamabad, Islamabad",96500000,2,2,1980
Islamabad,"B-17,  Islamabad, Islamabad",13500000,3,3,1260
Islamabad,"H-13,  Islamabad, Islamabad",8500000,4,2,675
Islamabad,"G-9,  Islamabad, Islamabad",124000000,9,10,3195
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",97500000,6,8,4500
Islamabad,"F-6,  Islamabad, Islamabad",185000000,6,7,3600
Islamabad,"F-7,  Islamabad, Islamabad",320000000,5,6,9000
Islamabad,"DHA Phase 2 - Sector D,  DHA Defence Phase 2, Islamabad",85000000,6,6,4500
Islamabad,"F-8/1,  F-8, Islamabad",242500000,5,6,5850
Islamabad,"F-8/1,  F-8, Islamabad",280000000,6,7,4500
Islamabad,"Bahria Enclave,  Bahria Town, Islamabad",25000000,3,5,1125
Islamabad,"E-7,  Islamabad, Islamabad",550000000,6,6,8100
Islamabad,"E-11/4,  E-11, Islamabad",17500000,2,2,1395
Islamabad,"Jinnah Gardens,  FECHS, Islamabad",36000000,6,6,2250
Islamabad,"G-9/3,  G-9, Islamabad",125000000,10,6,3150
Islamabad,"F-11/2,  F-11, Islamabad",260000000,0,0,4500
Islamabad,"G-13,  Islamabad, Islamabad",59000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",60000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",25000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",25500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",26000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",27000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",27500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",42000000,5,6,1575
Islamabad,"Faisal Town - F-18,  Islamabad, Islamabad",23500000,4,5,1800
Islamabad,"F-10/3,  F-10, Islamabad",165000000,7,8,4950
Islamabad,"Lilly Sector - Block B,  DHA Valley - Lilly Sector, Islamabad",7200000,2,2,1125
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",17500000,3,3,1642
Islamabad,"Faisal Margalla City,  B-17, Islamabad",50300000,0,0,3150
Islamabad,"Al-Ghurair Giga,  DHA Defence Phase 2, Islamabad",17500000,3,3,1642
Islamabad,"Al-Ghurair Giga,  DHA Defence Phase 2, Islamabad",7600000,2,2,810
Islamabad,"Bahria Enclave - Sector G,  Bahria Enclave, Islamabad",29000000,5,5,1800
Islamabad,"Faisal Margalla City,  B-17, Islamabad",38400000,0,0,2408
Islamabad,"I-16/3,  I-16, Islamabad",9500000,3,3,1485
Islamabad,"Soan Garden - Block B,  Soan Garden, Islamabad",23500000,4,5,1350
Islamabad,"DHA Phase 2 - Sector B,  DHA Defence Phase 2, Islamabad",102500000,6,6,4500
Islamabad,"F-7 Markaz,  F-7, Islamabad",350000000,6,0,4950
Islamabad,"Bahria Enclave - Sector B1,  Bahria Enclave, Islamabad",22500000,3,5,1125
Islamabad,"Bani Gala,  Islamabad, Islamabad",8500000,2,2,1260
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",36900000,2,2,1620
Islamabad,"Bahria Enclave - Sector G,  Bahria Enclave, Islamabad",14400000,2,2,968
Islamabad,"G-13,  Islamabad, Islamabad",42000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",43000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",45000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",44000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",55000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",57000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",58000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",59000000,6,7,2250
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",15000000,3,3,1418
Islamabad,"Al-Ghurair Giga,  DHA Defence Phase 2, Islamabad",6500000,1,1,608
Islamabad,"Orchard Scheme,  Islamabad, Islamabad",600000000,0,0,90000
Islamabad,"Bani Gala,  Islamabad, Islamabad",10000000,2,2,1125
Islamabad,"Bani Gala,  Islamabad, Islamabad",24000000,4,5,1575
Islamabad,"E-11,  Islamabad, Islamabad",45000000,4,4,1800
Islamabad,"E-11,  Islamabad, Islamabad",54500000,5,5,2250
Islamabad,"Bahria Enclave - Sector B1,  Bahria Enclave, Islamabad",27000000,3,4,1125
Islamabad,"Bahria Enclave - Sector A,  Bahria Enclave, Islamabad",47000000,5,5,2250
Islamabad,"I-16/3,  I-16, Islamabad",4400000,2,2,922
Islamabad,"I-16/3,  I-16, Islamabad",7500000,3,3,1485
Islamabad,"G-11/3,  G-11, Islamabad",17000000,3,2,1305
Islamabad,"G-10/1,  G-10, Islamabad",85000000,5,5,2250
Islamabad,"Ghauri Town Phase 4A,  Ghauri Town, Islamabad",6000000,2,2,900
Islamabad,"Defence Residency,  DHA Defence Phase 2, Islamabad",6500000,1,1,608
Islamabad,"Bahria Enclave - Sector N,  Bahria Enclave, Islamabad",32500000,4,5,1800
Islamabad,"Bahria Enclave - Sector C1,  Bahria Enclave, Islamabad",39500000,5,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",25000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",25500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",26000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",27000000,4,5,900
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"G-13,  Islamabad, Islamabad",27500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",42000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",43000000,5,6,1575
Islamabad,"I-16/3,  I-16, Islamabad",9500000,3,3,1485
Islamabad,"G-11,  Islamabad, Islamabad",14500000,2,2,698
Islamabad,"I-16/3,  I-16, Islamabad",7500000,3,3,1485
Islamabad,"Bahria Enclave - Sector B1,  Bahria Enclave, Islamabad",25500000,3,3,1125
Islamabad,"B-17,  Islamabad, Islamabad",6500000,2,2,742
Islamabad,"I-12,  Islamabad, Islamabad",5500000,2,2,878
Islamabad,"DHA Phase 1 - Sector F,  DHA Defence Phase 1, Islamabad",47500000,5,4,2700
Islamabad,"I-12,  Islamabad, Islamabad",5300000,2,2,878
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",60900000,4,0,2745
Islamabad,"Top City 1,  Islamabad, Islamabad",17800000,1,1,495
Islamabad,"I-16/3,  I-16, Islamabad",7500000,3,3,1485
Islamabad,"I-16/3,  I-16, Islamabad",3700000,2,2,900
Islamabad,"Bahria Enclave - Sector C,  Bahria Enclave, Islamabad",90000000,5,7,4500
Islamabad,"Bahria Enclave - Sector C3,  Bahria Enclave, Islamabad",46000000,5,7,2250
Islamabad,"Askari Tower 3,  DHA Defence Phase 5, Islamabad",27500000,3,4,3240
Islamabad,"DHA Phase 2 - Sector J,  DHA Defence Phase 2, Islamabad",36500000,5,6,1575
Islamabad,"DHA Phase 2 - Sector J,  DHA Defence Phase 2, Islamabad",26000000,4,5,900
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"G-13,  Islamabad, Islamabad",27500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",42000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",43000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",45000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",44000000,5,6,1575
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",257200000,0,0,9000
Islamabad,"G-13,  Islamabad, Islamabad",55000000,6,7,2250
Islamabad,"G-11/3,  G-11, Islamabad",12500000,2,2,698
Islamabad,"G-11/3,  G-11, Islamabad",12500000,2,2,698
Islamabad,"I-16/3,  I-16, Islamabad",4500000,2,2,922
Islamabad,"Constitution Avenue,  Islamabad, Islamabad",37700000,1,1,810
Islamabad,"B-17,  Islamabad, Islamabad",11500000,2,2,1080
Islamabad,"Faisal Margalla City,  B-17, Islamabad",4451000,1,1,405
Islamabad,"Bahria Enclave,  Bahria Town, Islamabad",34000000,5,5,1800
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",6500000,1,1,608
Islamabad,"G-11/4,  G-11, Islamabad",13500000,2,1,742
Islamabad,"The 360 Residences,  Bhara kahu, Islamabad",16000000,1,1,945
Islamabad,"Faisal Margalla City,  B-17, Islamabad",29200000,0,0,1822
Islamabad,"G-11/3,  G-11, Islamabad",12000000,2,2,698
Islamabad,"D-12/1,  D-12, Islamabad",78000000,5,6,2250
Islamabad,"The Centaurus,  F-8, Islamabad",119000000,3,4,2632
Islamabad,"PWD Housing Society - Block C,  PWD Housing Scheme, Islamabad",27500000,5,6,2250
Islamabad,"I-10/1,  I-10, Islamabad",55000000,8,4,2092
Islamabad,"G-13,  Islamabad, Islamabad",62500000,9,6,2250
Islamabad,"G-13,  Islamabad, Islamabad",57000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",59000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",58000000,6,7,2250
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",248100000,0,0,9000
Islamabad,"G-13,  Islamabad, Islamabad",60000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",25000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",25500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",26000000,4,5,900
Islamabad,"G-8/4,  G-8, Islamabad",25000000,3,2,1350
Islamabad,"G-11,  Islamabad, Islamabad",95000000,5,6,3195
Islamabad,"G-10/1,  G-10, Islamabad",95000000,6,7,2632
Islamabad,"G-9/1,  G-9, Islamabad",95000000,5,6,3195
Islamabad,"E-11/4,  E-11, Islamabad",3200000,0,1,450
Islamabad,"River Garden,  Islamabad, Islamabad",28500000,5,5,2250
Islamabad,"Park View City,  Islamabad, Islamabad",33300000,2,2,1508
Islamabad,"Bani Gala,  Islamabad, Islamabad",30500000,5,6,2250
Islamabad,"F-10/1,  F-10, Islamabad",160000000,5,6,4500
Islamabad,"G-13/1,  G-13, Islamabad",22500000,3,3,2205
Islamabad,"Bahria Garden City - Zone 1,  Bahria Garden City, Islamabad",150000000,5,6,6750
Islamabad,"Lahore - Islamabad Motorway,  Islamabad, Islamabad",32500000,5,6,2700
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",11200000,2,2,945
Islamabad,"F-8,  Islamabad, Islamabad",225000000,6,6,4500
Islamabad,"F-7,  Islamabad, Islamabad",650000000,0,0,18000
Islamabad,"F-7,  Islamabad, Islamabad",320000000,5,6,9000
Islamabad,"F-6,  Islamabad, Islamabad",430000000,6,7,9450
Islamabad,"G-13,  Islamabad, Islamabad",26000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",27000000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",27500000,4,5,900
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",591500000,0,0,36000
Islamabad,"G-13,  Islamabad, Islamabad",42000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",43000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",45000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",44000000,5,6,1575
Islamabad,"I-10,  Islamabad, Islamabad",30000000,0,0,1125
Islamabad,"Smama Star Mall & Residency,  Gulberg Greens, Islamabad",7500000,1,1,518
Islamabad,"G-11/3,  G-11, Islamabad",13500000,2,2,698
Islamabad,"Lahore - Islamabad Motorway,  Islamabad, Islamabad",52500000,4,4,7650
Islamabad,"E-11/4,  E-11, Islamabad",3500000,0,1,450
Islamabad,"F-8/2,  F-8, Islamabad",550000000,7,6,16200
Islamabad,"PHAF Officers Residencia,  Kuri Road, Islamabad",57500000,5,6,4500
Islamabad,"H-13,  Islamabad, Islamabad",5040000,0,0,428
Islamabad,"Al Karim Residence,  H-13, Islamabad",6192000,1,0,518
Islamabad,"Park View City - Downtown Block,  Park View City, Islamabad",34000000,0,0,1710
Islamabad,"F-6/3,  F-6, Islamabad",550000000,5,5,10350
Islamabad,"E-11/4,  E-11, Islamabad",11800000,1,1,855
Islamabad,"G-15,  Islamabad, Islamabad",47000000,7,6,2700
Islamabad,"DHA Phase 1 - Sector F,  DHA Defence Phase 1, Islamabad",44800000,5,6,2700
Islamabad,"D-12/1,  D-12, Islamabad",100000000,0,0,3195
Islamabad,"F-11 Markaz,  F-11, Islamabad",14000000,0,0,990
Islamabad,"F-11 Markaz,  F-11, Islamabad",11500000,0,0,1058
Islamabad,"G-13,  Islamabad, Islamabad",56000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",57000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",58000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",60000000,6,7,2250
Islamabad,"G-13,  Islamabad, Islamabad",59000000,6,7,2250
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",592700000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",599100000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",594300000,0,0,36000
Islamabad,"E-11/4,  E-11, Islamabad",18500000,2,2,1260
Islamabad,"Bani Gala,  Islamabad, Islamabad",15000000,2,3,1575
Islamabad,"G-13/4,  G-13, Islamabad",150000000,6,7,4500
Islamabad,"G-13/4,  G-13, Islamabad",130000000,6,7,4500
Islamabad,"G-13/1,  G-13, Islamabad",92500000,7,9,3150
Islamabad,"F-11,  Islamabad, Islamabad",145000000,8,0,4500
Islamabad,"PWD Housing Scheme,  Islamabad, Islamabad",33000000,5,6,2250
Islamabad,"CBR Town Phase 1,  CBR Town, Islamabad",30000000,5,7,1800
Islamabad,"PWD Housing Scheme,  Islamabad, Islamabad",37500000,5,6,2250
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",115000000,6,6,4500
Islamabad,"G-10/4,  G-10, Islamabad",70000000,8,6,2700
Islamabad,"Zarkon Heights,  G-15, Islamabad",16500000,2,2,1238
Islamabad,"Zarkon Heights,  G-15, Islamabad",16500000,2,2,1238
Islamabad,"G-13,  Islamabad, Islamabad",55000000,6,6,2250
Islamabad,"G-13,  Islamabad, Islamabad",85000000,6,6,3150
Islamabad,"G-13,  Islamabad, Islamabad",45000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",25000000,4,5,900
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",248100000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",55200000,3,3,2048
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",43500000,2,2,1508
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",44700000,2,2,1552
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38800000,2,2,1620
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",42100000,2,2,1755
Islamabad,"G-13,  Islamabad, Islamabad",47000000,5,6,1575
Islamabad,"G-13,  Islamabad, Islamabad",24500000,4,5,900
Islamabad,"G-13,  Islamabad, Islamabad",23500000,4,5,900
Islamabad,"G-15/2,  G-15, Islamabad",30000000,5,5,1800
Islamabad,"G-15/4,  G-15, Islamabad",28000000,5,5,1800
Islamabad,"G-15/2,  G-15, Islamabad",47500000,6,6,2700
Islamabad,"G-15/1,  G-15, Islamabad",45000000,6,6,3195
Islamabad,"G-15/1,  G-15, Islamabad",49500000,6,6,3195
Islamabad,"G-15/1,  G-15, Islamabad",26000000,5,5,1800
Islamabad,"G-15/1,  G-15, Islamabad",30000000,5,5,1800
Islamabad,"Soan Garden - Block D,  Soan Garden, Islamabad",60000000,7,0,4500
Islamabad,"E-7,  Islamabad, Islamabad",620000000,7,6,7200
Islamabad,"F-7/2,  F-7, Islamabad",400000000,5,6,8100
Islamabad,"F-7/1,  F-7, Islamabad",320000000,6,7,4950
Islamabad,"Park Enclave 1,  Park Enclave, Islamabad",125000000,6,7,4500
Islamabad,"F-11,  Islamabad, Islamabad",45000000,3,4,2992
Islamabad,"Bahria Enclave - Sector A,  Bahria Enclave, Islamabad",45000000,5,6,2250
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38800000,2,2,1620
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",42100000,2,2,1755
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",44100000,2,2,1485
Islamabad,"I-10/1,  I-10, Islamabad",27000000,0,0,1125
Islamabad,"I-10/1,  I-10, Islamabad",31000000,3,3,1260
Islamabad,"I-10/1,  I-10, Islamabad",31000000,3,2,1125
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",39200000,2,2,1620
Islamabad,"I-10/2,  I-10, Islamabad",31000000,3,3,1350
Islamabad,"G-10,  Islamabad, Islamabad",33000000,5,5,1575
Islamabad,"I-8/1,  I-8, Islamabad",12500000,2,1,900
Islamabad,"I-8/1,  I-8, Islamabad",13000000,2,1,900
Islamabad,"Park View City,  Islamabad, Islamabad",20200000,2,2,1350
Islamabad,"E-7,  Islamabad, Islamabad",600000000,6,6,10800
Islamabad,"I-8/2,  I-8, Islamabad",105000000,6,6,3195
Islamabad,"I-8/4,  I-8, Islamabad",90000000,6,6,3195
Islamabad,"I-8/3,  I-8, Islamabad",95000000,6,6,3195
Islamabad,"I-8/2,  I-8, Islamabad",92500000,3,3,3195
Islamabad,"F-6,  Islamabad, Islamabad",300000000,4,6,8100
Islamabad,"Bhara kahu,  Islamabad, Islamabad",69000000,3,4,9000
Islamabad,"Gulberg Greens,  Gulberg, Islamabad",6300000,1,1,562
Islamabad,"Bahria Enclave - Sector H,  Bahria Enclave, Islamabad",24000000,3,4,1125
Islamabad,"Bahria Enclave - Sector H,  Bahria Enclave, Islamabad",24000000,3,4,1125
Islamabad,"Bahria Enclave - Sector H,  Bahria Enclave, Islamabad",24000000,3,4,1125
Islamabad,"B-17,  Islamabad, Islamabad",6100000,1,1,742
Islamabad,"E-11,  Islamabad, Islamabad",7000000,2,2,855
Islamabad,"I-10/1,  I-10, Islamabad",38500000,6,6,1125
Islamabad,"I-10/1,  I-10, Islamabad",31000000,4,5,1125
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",42500000,2,2,1755
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",56900000,3,3,2048
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",257200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",591500000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",592700000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",599100000,0,0,36000
Islamabad,"Al-Ghurair Giga - Block 16,  Al-Ghurair Giga, Islamabad",13500000,3,3,1148
Islamabad,"E-11,  Islamabad, Islamabad",12000000,3,3,1350
Islamabad,"E-11,  Islamabad, Islamabad",16500000,2,2,1260
Islamabad,"E-11,  Islamabad, Islamabad",8500000,2,2,990
Islamabad,"Bahria Enclave - Sector N,  Bahria Enclave, Islamabad",34500000,4,5,1800
Islamabad,"Bahria Enclave - Sector B1,  Bahria Enclave, Islamabad",26000000,3,4,1125
Islamabad,"Bahria Enclave - Sector N,  Bahria Enclave, Islamabad",34500000,5,6,1800
Islamabad,"Bahria Enclave - Sector C,  Bahria Enclave, Islamabad",96000000,8,6,4500
Islamabad,"Mumtaz City - Indus Block,  Mumtaz City, Islamabad",30700000,3,4,2565
Islamabad,"Smama Star Mall & Residency,  Gulberg Greens, Islamabad",15000000,3,3,1238
Islamabad,"MPCHS - Block C1,  MPCHS - Multi Gardens, Islamabad",30000000,2,4,1575
Islamabad,"G-11,  Islamabad, Islamabad",29200000,3,3,1102
Islamabad,"Lilly Sector - DHA Homes,  DHA Valley - Lilly Sector, Islamabad",17500000,4,4,1800
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",85000000,6,6,4500
Islamabad,"DHA Phase 3 - Block B,  DHA Defence Phase 3, Islamabad",10800000,1,1,720
Islamabad,"E-11,  Islamabad, Islamabad",120000000,8,0,4500
Islamabad,"El Cielo,  GT Road, Islamabad",15500000,3,3,1418
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",594300000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",257200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",591500000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",592700000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",599100000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38200000,2,2,1575
Islamabad,"Bani Gala,  Islamabad, Islamabad",25000000,4,5,2250
Islamabad,"Al-Ghurair Giga - Block 17,  Al-Ghurair Giga, Islamabad",9000000,2,2,810
Islamabad,"El Cielo,  GT Road, Islamabad",11500000,2,2,945
Islamabad,"Defence Executive Apartments,  DHA Defence Phase 2, Islamabad",18000000,3,3,1957
Islamabad,"Defence Executive Apartments,  DHA Defence Phase 2, Islamabad",9000000,1,1,968
Islamabad,"F-8,  Islamabad, Islamabad",242500000,5,6,5850
Islamabad,"F-8,  Islamabad, Islamabad",445000000,5,6,8100
Islamabad,"F-7,  Islamabad, Islamabad",470000000,8,9,11250
Islamabad,"F-7,  Islamabad, Islamabad",370000000,7,6,9000
Islamabad,"F-6,  Islamabad, Islamabad",250000000,7,6,4950
Islamabad,"F-6/3,  F-6, Islamabad",700000000,8,6,11250
Islamabad,"MPCHS - Multi Gardens,  B-17, Islamabad",8120000,0,1,585
Islamabad,"B-17,  Islamabad, Islamabad",8120000,0,1,585
Islamabad,"Tarlai,  Islamabad, Islamabad",360000000,7,7,126000
Islamabad,"Multi Residencia & Orchards,  Islamabad, Islamabad",14000000,3,3,1260
Islamabad,"DHA Homes,  DHA Valley, Islamabad",7500000,2,2,1125
Islamabad,"F-7,  Islamabad, Islamabad",230000000,4,5,4500
Islamabad,"G-6/3,  G-6, Islamabad",600000000,5,5,14400
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",55200000,3,3,2048
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",43500000,2,2,1508
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38800000,2,2,1620
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",42100000,2,2,1755
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",55200000,3,3,2048
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",43500000,2,2,1508
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",44700000,2,2,1552
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38800000,2,2,1620
Islamabad,"Karakoram Diplomatic Enclave,  Islamabad, Islamabad",95000000,3,4,2700
Islamabad,"Karakoram Diplomatic Enclave,  Islamabad, Islamabad",70000000,2,3,1890
Islamabad,"F-7,  Islamabad, Islamabad",310000000,6,6,4500
Islamabad,"F-6,  Islamabad, Islamabad",520000000,10,6,13050
Islamabad,"F-7,  Islamabad, Islamabad",600000000,6,6,9000
Islamabad,"Gulberg Residencia,  Gulberg, Islamabad",10800000,1,1,788
Islamabad,"Constitution Avenue,  Islamabad, Islamabad",170000000,4,5,4950
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",85000000,5,6,4500
Islamabad,"G-13,  Islamabad, Islamabad",48000000,6,6,1800
Islamabad,"G-13,  Islamabad, Islamabad",67500000,6,6,2250
Islamabad,"G-13,  Islamabad, Islamabad",58000000,6,6,2452
Islamabad,"F-6/3,  F-6, Islamabad",365000000,5,6,8100
Islamabad,"G-11/3,  G-11, Islamabad",13000000,2,2,698
Islamabad,"G-9/4,  G-9, Islamabad",66000000,5,5,2700
Islamabad,"Jinnah Gardens Phase 1,  Jinnah Gardens, Islamabad",26000000,5,5,1800
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",90000000,9,6,4500
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",119500000,7,6,4500
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38800000,2,2,1620
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",42100000,2,2,1755
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",599100000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",594300000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",594300000,0,0,36000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",243200000,0,0,9000
Islamabad,"Gulberg Residencia,  Gulberg, Islamabad",41500000,2,2,1575
Islamabad,"G-13,  Islamabad, Islamabad",68000000,7,6,3150
Islamabad,"G-13,  Islamabad, Islamabad",25500000,3,4,900
Islamabad,"G-13,  Islamabad, Islamabad",84000000,7,6,3150
Islamabad,"I-8/3,  I-8, Islamabad",120000000,6,6,2475
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",105000000,5,6,4500
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",19000000,1,1,968
Islamabad,"Faisal Town - F-18,  Islamabad, Islamabad",30000000,4,5,1575
Islamabad,"E-11,  Islamabad, Islamabad",125000000,6,6,4500
Islamabad,"E-7,  Islamabad, Islamabad",330000000,6,6,4950
Islamabad,"G-13,  Islamabad, Islamabad",84500000,7,6,3195
Islamabad,"G-13,  Islamabad, Islamabad",95000000,7,7,3195
Islamabad,"I-8,  Islamabad, Islamabad",85000000,6,6,3195
Islamabad,"I-8,  Islamabad, Islamabad",90000000,6,6,2790
Islamabad,"Bani Gala,  Islamabad, Islamabad",25000000,5,6,1800
Islamabad,"Soan Garden - Block H,  Soan Garden, Islamabad",35000000,6,6,2250
Islamabad,"Soan Garden - Block H,  Soan Garden, Islamabad",36000000,6,8,2475
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",38200000,2,2,1575
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",39200000,2,2,1620
Islamabad,"G-13,  Islamabad, Islamabad",82500000,6,6,3195
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",42500000,2,2,1755
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",56900000,3,3,2048
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",55200000,3,3,2048
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",248100000,0,0,9000
Islamabad,"Eighteen,  Kashmir Highway, Islamabad",257200000,0,0,9000
Islamabad,"Gulberg Residencia - Block A,  Gulberg Residencia, Islamabad",250000000,6,6,18000
Islamabad,"Soan Garden,  Islamabad, Islamabad",59000000,7,6,4500
Islamabad,"DHA Defence Phase 2,  DHA Defence, Islamabad",110000000,6,6,4500
Islamabad,"F-11,  Islamabad, Islamabad",145000000,6,6,4500
Islamabad,"F-11,  Islamabad, Islamabad",270000000,7,7,9000
Islamabad,"Silver Oaks Apartments,  F-10, Islamabad",49000000,2,2,1462
Islamabad,"F-10/3,  F-10, Islamabad",32000000,4,3,900
Islamabad,"F-10,  Islamabad, Islamabad",35000000,3,3,2092
Islamabad,"F-10,  Islamabad, Islamabad",20000000,2,3,1800
Islamabad,"F-11,  Islamabad, Islamabad",80000000,5,5,2250
